listing_id,high_revenue_efficiency,log_price,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_years,latitude,longitude,amenities_count,has_wifi,has_kitchen,has_washer,has_air_conditioning,has_parking,has_workspace,name_len,description_len,neighborhood_overview_len,host_about_len,has_description,has_neighborhood_overview,has_host_about,host_response_time,neighbourhood_cleansed,property_type_grouped,room_type,avg_minimum_nights,median_minimum_nights,avg_maximum_nights,median_maximum_nights
862411,0,5.5254529391317835,2,1.0,1.0,1.0,90,365,1.0,0.2,0.0,1.0,1.0,0,12.70958904109589,52.38139,4.88541,25,1,1,1,0,0,0,34,246,1000,290,1,1,1,within an hour,Centrum-West,Entire rental unit,Entire home/apt,86.6,90.0,365.0,365.0
865328,1,5.056245805348308,4,1.0,1.0,3.0,4,35,1.0,1.0,1.0,1.0,1.0,0,12.7013698630137,52.35584,4.87401,35,1,1,1,0,1,0,50,490,38,617,1,1,1,within a few hours,Zuid,Private room in rental unit,Private room,4.0,4.0,35.0,35.0
868418,1,4.727387818712341,2,1.0,1.0,0.0,2,1125,1.0,0.9,1.0,1.0,1.0,0,12.695890410958905,52.41197649999999,4.9079143,40,1,1,0,0,1,0,39,229,0,414,1,0,1,within an hour,Noord-West,Private room in home,Private room,2.0,2.0,1125.0,1125.0
874076,1,5.153291594497779,2,1.0,1.0,1.0,2,1125,1.0,0.74,1.0,1.0,1.0,0,12.684931506849315,52.361362,4.890488,23,1,0,0,0,1,1,35,259,465,394,1,1,1,within a few hours,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,2.0,1125.0,1125.0
877702,1,5.4638318050256105,2,1.5,0.0,1.0,2,1125,1.0,0.74,1.0,1.0,1.0,0,12.684931506849315,52.36136245727539,4.890488147735596,19,1,0,0,1,0,1,35,267,0,394,1,0,1,within a few hours,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,2.0,1125.0,1125.0
879986,1,4.6913478822291435,2,1.0,1.0,1.0,5,60,1.0,1.0,1.0,1.0,1.0,1,13.065753424657535,52.3418,4.91066,57,1,1,1,0,1,0,35,163,81,236,1,1,1,within an hour,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,5.0,5.0,60.0,60.0
884329,1,4.976733742420574,2,1.0,1.0,1.0,2,80,1.0,1.0,0.0,1.0,1.0,1,12.668493150684931,52.343079,4.788886,69,1,1,1,0,1,1,49,240,21,186,1,1,1,within an hour,De Aker - Nieuw Sloten,Private room in guest suite,Private room,2.0,2.0,1125.0,1125.0
890288,1,6.0867747269123065,4,2.0,2.0,2.0,2,30,1.0,0.78,1.0,1.0,1.0,0,12.66027397260274,52.35658,4.85359,47,1,1,1,0,0,0,35,249,799,397,1,1,1,within a day,Zuid,Entire loft,Entire home/apt,2.0,2.0,30.0,30.0
895684,1,5.831882477283517,2,1.0,1.0,1.0,1,1,1.0,0.89,0.0,1.0,1.0,0,12.64931506849315,52.37342,4.8693,27,1,1,1,0,1,1,30,0,0,139,0,0,1,unknown,Westerpark,Houseboat,Entire home/apt,1.0,1.0,1.0,1.0
901789,1,4.6443908991413725,2,1.5,1.0,1.0,3,1125,1.0,1.0,1.0,1.0,1.0,0,12.64109589041096,52.36997595854369,4.856519718051397,51,1,1,1,0,1,1,28,345,147,169,1,1,1,within an hour,De Baarsjes - Oud-West,Entire condo,Entire home/apt,3.0,3.0,1125.0,1125.0
906446,1,4.499809670330265,2,1.0,1.0,1.0,2,60,1.0,0.99,1.0,1.0,1.0,1,14.443835616438356,52.33229,4.87431,29,1,0,0,0,1,0,34,34,44,36,1,1,1,within an hour,Buitenveldert - Zuidas,Private room in rental unit,Private room,2.0,2.0,1125.0,1125.0
922489,1,4.564348191467836,2,1.0,1.0,0.0,2,365,1.0,0.9,1.0,1.0,1.0,0,12.695890410958905,52.41197649999999,4.9079143,41,1,1,0,0,1,0,39,237,0,414,1,0,1,within an hour,Noord-West,Private room in home,Private room,2.0,2.0,365.0,365.0
931270,1,4.852030263919617,4,1.0,1.0,1.0,2,365,1.0,0.98,1.0,1.0,1.0,0,12.791780821917808,52.34147,4.84983,36,1,1,1,0,1,0,43,369,663,385,1,1,1,within a few hours,Zuid,Entire rental unit,Entire home/apt,2.0,2.0,365.0,365.0
933523,1,5.3471075307174685,4,1.5,2.0,2.0,3,14,1.0,0.99,1.0,1.0,1.0,0,12.591780821917808,52.356197,4.991435,60,1,0,0,0,1,1,40,495,1000,105,1,1,1,within an hour,IJburg - Zeeburgereiland,Other,Private room,3.0246575342465754,3.0,14.0,14.0
934060,1,6.505784060128229,16,2.0,8.0,16.0,2,1125,1.0,0.68,0.0,1.0,1.0,0,12.591780821917808,52.4016,4.89785,53,0,1,1,0,1,0,46,426,653,316,1,1,1,within a day,Oud-Noord,Private room in boat,Private room,2.0,2.0,1125.0,1125.0
946142,1,4.6913478822291435,2,1.5,1.0,1.0,3,34,1.0,1.0,1.0,1.0,1.0,0,12.575342465753424,52.37991,4.87414,55,1,1,1,0,0,1,47,340,659,294,1,1,1,within an hour,Westerpark,Entire rental unit,Entire home/apt,3.0,3.0,34.0,34.0
947437,1,4.61512051684126,2,1.0,1.0,1.0,2,365,1.0,0.97,1.0,1.0,1.0,0,12.56986301369863,52.35595,4.79661,24,1,0,0,0,1,1,47,0,0,90,0,0,1,within an hour,Osdorp,Private room in rental unit,Private room,2.0,2.0,365.0,365.0
951483,1,4.859812404361672,4,2.0,2.0,2.0,4,30,1.0,0.73,0.0,1.0,1.0,0,12.564383561643835,52.35149,4.92265,35,1,1,1,0,0,1,35,230,123,211,1,1,1,within a day,Watergraafsmeer,Entire home,Entire home/apt,3.989041095890411,4.0,30.0,30.0
954629,1,4.454347296253507,2,1.5,1.0,1.0,1,350,1.0,1.0,1.0,1.0,1.0,0,12.558904109589042,52.32019,4.95501,37,1,1,1,0,0,1,47,469,437,420,1,1,1,within an hour,Bijlmer-Centrum,Private room in home,Private room,1.0,1.0,1125.0,1125.0
954633,1,4.465908118654584,2,1.5,1.0,2.0,2,300,1.0,1.0,1.0,1.0,1.0,0,12.558904109589042,52.32019,4.95501,45,1,1,1,0,1,1,49,540,435,420,1,1,1,within an hour,Bijlmer-Centrum,Private room in home,Private room,1.9945205479452055,2.0,1125.0,1125.0
957396,0,5.6240175061873385,6,2.0,4.0,4.0,3,1125,0.0,0.0,0.0,1.0,1.0,0,12.646575342465754,52.36084550323894,4.980601130578248,28,1,1,1,0,1,1,31,243,210,235,1,1,1,a few days or more,IJburg - Zeeburgereiland,Entire home,Entire home/apt,3.0,3.0,1125.0,1125.0
963328,1,5.030437921392435,2,1.0,1.0,1.0,4,125,1.0,0.98,1.0,1.0,1.0,0,14.386301369863014,52.36561,4.88492,37,1,0,0,0,1,0,42,366,762,405,1,1,1,within an hour,Centrum-West,Private room in guest suite,Private room,3.989041095890411,4.0,1125.0,1125.0
964986,0,5.87493073085203,4,1.5,2.0,3.0,5,365,1.0,0.0,0.0,1.0,1.0,0,13.252054794520548,52.35531,4.90333,22,1,1,1,0,0,1,34,324,137,128,1,1,1,within a day,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,5.0,5.0,365.0,365.0
969862,1,4.564348191467836,2,1.5,1.0,2.0,2,7,1.0,0.95,1.0,1.0,1.0,0,12.534246575342467,52.34122,4.84977,24,1,1,0,0,1,0,34,0,0,271,0,0,1,within an hour,Zuid,Private room in rental unit,Private room,2.0,2.0,7.0,7.0
995087,1,4.454347296253507,2,1.5,1.0,2.0,3,60,0.0,0.7,1.0,1.0,1.0,0,12.745205479452055,52.381615,4.877059,28,1,0,0,0,1,1,14,162,0,11,1,0,1,a few days or more,Westerpark,Private room in rental unit,Private room,3.0,3.0,60.0,60.0
1005026,0,5.5254529391317835,2,1.0,1.0,1.0,3,730,1.0,0.4,0.0,1.0,1.0,0,12.490410958904109,52.37367,4.87394,52,1,1,1,0,1,1,35,0,0,1055,0,0,1,within a day,Westerpark,Entire rental unit,Entire home/apt,3.0,3.0,730.0,730.0
1005695,0,5.017279836814924,2,1.0,2.0,1.0,10,30,1.0,0.0,0.0,1.0,1.0,0,12.490410958904109,52.35781,4.91027,10,1,1,1,0,0,1,29,212,0,88,1,0,1,within a day,Oud-Oost,Entire rental unit,Entire home/apt,10.0,10.0,30.0,30.0
1008006,1,4.852030263919617,2,1.5,1.0,1.0,3,30,1.0,0.95,1.0,1.0,1.0,0,13.01095890410959,52.37998,4.86959,15,1,0,0,0,0,1,50,0,0,207,0,0,1,within an hour,Westerpark,Private room in boat,Private room,2.9945205479452053,3.0,1125.0,1125.0
1008223,0,4.465908118654584,2,1.0,1.0,1.0,2,90,1.0,0.0,0.0,1.0,1.0,0,12.736986301369862,52.36369,4.83861,19,1,1,1,0,0,0,33,100,0,2222,1,0,1,unknown,Slotervaart,Private room in bed and breakfast,Private room,2.0,2.0,90.0,90.0
1018703,1,5.10594547390058,2,1.0,0.0,1.0,1,1125,1.0,1.0,0.0,1.0,1.0,1,15.334246575342465,52.35099,4.886627,12,1,0,0,0,0,0,42,322,427,91,1,1,1,within an hour,De Pijp - Rivierenbuurt,Private room in boat,Private room,2.1232876712328768,1.0,775.2383561643836,1125.0
1020477,1,5.545177444479562,2,1.0,1.0,1.0,4,9,1.0,0.7,0.0,1.0,1.0,0,12.473972602739726,52.37811,4.89196,40,1,1,1,0,1,0,23,67,237,1,1,1,1,within a day,Centrum-West,Entire rental unit,Entire home/apt,3.978082191780822,4.0,9.0,9.0
1021538,0,5.676753802268282,5,1.5,3.0,3.0,7,12,1.0,0.0,0.0,1.0,1.0,0,12.473972602739726,52.35166,4.83893,53,1,1,1,0,1,0,40,381,329,360,1,1,1,unknown,Slotervaart,Entire townhouse,Entire home/apt,7.0,7.0,12.0,12.0
1025482,1,5.062595033026967,2,1.0,1.0,1.0,2,60,1.0,0.94,1.0,1.0,1.0,0,12.468493150684932,52.38355,4.90951,44,1,0,0,0,1,1,49,199,260,467,1,1,1,within an hour,Oud-Noord,Private room in houseboat,Private room,2.0,2.0,1125.0,1125.0
1038120,0,6.695798917058491,4,2.5,3.0,3.0,3,3,1.0,0.8,0.0,1.0,1.0,0,12.454794520547946,52.38793182373047,4.884929180145264,71,1,1,1,1,1,0,47,495,660,872,1,1,1,unknown,Centrum-West,Entire loft,Entire home/apt,3.0,3.0,3.0,3.0
1044448,1,6.621405651764134,4,1.5,4.0,4.0,3,30,1.0,0.73,1.0,1.0,1.0,0,12.449315068493151,52.36181,4.91856,45,1,1,1,0,1,1,46,381,1000,285,1,1,1,within a few hours,Oud-Oost,Entire loft,Entire home/apt,3.0,3.0,30.0,30.0
1044452,1,4.787491742782046,2,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,12.449315068493151,52.38912,4.87907,35,1,1,1,0,1,0,34,0,249,378,0,1,1,unknown,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0
1047746,0,5.5254529391317835,4,3.0,3.0,0.0,4,21,1.0,0.5,0.0,1.0,1.0,0,13.158904109589042,52.36227,4.92893,57,1,1,1,0,1,1,29,119,0,321,1,0,1,unknown,Oud-Oost,Entire loft,Entire home/apt,4.0,4.0,21.0,21.0
1057494,1,4.343805421853684,2,1.5,1.0,1.0,1,6,1.0,0.97,0.0,1.0,1.0,0,13.512328767123288,52.34746,4.87559,19,0,0,0,0,0,1,50,31,258,495,1,1,1,within an hour,Zuid,Private room in rental unit,Private room,1.0,1.0,1125.0,1125.0
1068565,1,5.278114659230517,4,1.0,1.0,1.0,6,12,1.0,0.75,0.0,1.0,1.0,0,12.427397260273972,52.36255,4.976,46,1,1,1,0,1,0,34,0,0,220,0,0,1,within a few hours,IJburg - Zeeburgereiland,Entire condo,Entire home/apt,6.0,6.0,12.0,12.0
1071414,1,5.159055299214529,2,1.0,2.0,1.0,3,31,1.0,0.99,1.0,1.0,1.0,0,12.424657534246576,52.35764,4.9067,25,1,1,1,0,0,0,47,489,201,387,1,1,1,within an hour,Oud-Oost,Entire guesthouse,Entire home/apt,3.0,3.0,31.0,31.0
1086763,1,5.303304908059076,2,1.0,1.0,0.0,3,365,1.0,1.0,1.0,1.0,1.0,1,12.90958904109589,52.36256,4.89809,21,1,0,0,0,0,0,35,329,0,307,1,0,1,within an hour,Centrum-Oost,Private room in bed and breakfast,Private room,2.9808219178082194,3.0,716.4246575342465,1000.0
1105128,1,5.111987788356544,2,1.0,1.0,1.0,2,1125,1.0,0.97,1.0,1.0,1.0,0,12.394520547945206,52.3735,4.90688,32,1,0,1,0,1,0,35,0,0,230,0,0,1,within an hour,Centrum-Oost,Private room in houseboat,Private room,2.0,2.0,1125.0,1125.0
1105924,0,5.69035945432406,4,1.0,3.0,3.0,3,1125,1.0,0.71,0.0,1.0,1.0,0,12.391780821917807,52.35381317138672,4.941221237182617,51,1,1,1,0,0,1,50,393,144,788,1,1,1,within a few hours,Watergraafsmeer,Entire home,Entire home/apt,3.0,3.0,1125.0,1125.0
1116446,1,4.454347296253507,2,1.5,1.0,1.0,1,360,1.0,0.81,1.0,1.0,1.0,0,12.38082191780822,52.37871,4.84688,36,1,1,1,0,0,1,44,192,1000,179,1,1,1,within an hour,Bos en Lommer,Private room in condo,Private room,27.52054794520548,28.0,360.0,360.0
1120077,0,5.662960480135946,2,1.0,1.0,0.0,2,1125,1.0,0.8,0.0,1.0,1.0,0,12.383561643835616,52.37784,4.86178,22,1,1,0,0,1,1,38,241,1000,118,1,1,1,within a day,Bos en Lommer,Entire townhouse,Entire home/apt,2.0,2.0,1125.0,1125.0
1132247,1,6.3835066348840055,4,3.0,2.0,3.0,3,1125,0.71,0.41,1.0,1.0,1.0,0,12.367123287671232,52.39018,4.88716,66,1,1,1,0,1,1,34,340,193,19,1,1,1,within a day,Westerpark,Boat,Entire home/apt,3.0,3.0,1125.0,1125.0
1145866,1,4.48863636973214,2,1.5,1.0,2.0,28,60,1.0,0.81,1.0,1.0,1.0,0,12.38082191780822,52.37802,4.84513,38,1,1,1,0,1,1,43,245,1000,179,1,1,1,within an hour,Bos en Lommer,Private room in condo,Private room,1.0438356164383562,1.0,60.0,60.0
1149289,0,5.293304824724492,2,1.5,1.0,1.0,2,25,1.0,0.11,0.0,1.0,1.0,0,13.2986301369863,52.3702,4.92103,21,1,1,1,0,1,1,48,0,257,347,0,1,1,within a day,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,25.0,25.0
1149380,1,5.075173815233827,4,1.0,2.0,4.0,1,1125,1.0,1.0,1.0,1.0,1.0,1,12.35068493150685,52.31774,4.94647,35,1,1,1,0,0,1,21,484,116,405,1,1,1,within an hour,Bijlmer-Centrum,Private room in bed and breakfast,Private room,1.0,1.0,320.81369863013697,12.0
1155386,0,5.017279836814924,2,1.0,1.0,2.0,7,30,1.0,0.5,0.0,1.0,1.0,0,12.35068493150685,52.34227,4.91217,15,1,1,1,0,0,0,27,84,0,188,1,0,1,within a few hours,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,7.0,7.0,30.0,30.0
1158865,0,5.652489180268651,4,1.0,1.0,2.0,3,8,1.0,0.7,0.0,1.0,1.0,0,12.35890410958904,52.371,4.87158,35,1,1,1,0,0,1,46,247,0,318,1,0,1,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,8.0,8.0
1159534,0,6.68586094706836,4,3.5,4.0,4.0,4,20,1.0,0.8,0.0,1.0,1.0,0,14.424657534246576,52.36207,4.88948,57,1,1,1,0,1,1,43,219,175,154,1,1,1,unknown,Centrum-Oost,Entire home,Entire home/apt,4.0,4.0,20.0,20.0
1162769,0,5.857933154483459,4,1.0,4.0,4.0,4,20,1.0,0.4,0.0,1.0,1.0,0,12.33972602739726,52.35823,4.92035,18,1,1,1,0,1,0,46,471,185,796,1,1,1,within a day,Oud-Oost,Entire rental unit,Entire home/apt,4.0,4.0,20.0,20.0
1174506,1,5.003946305945459,2,1.0,1.0,1.0,6,7,1.0,0.44,0.0,1.0,1.0,0,12.331506849315069,52.35043,4.90079,18,1,1,1,0,0,0,33,0,0,112,0,0,1,within a day,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,6.0,6.0,7.0,7.0
1195666,0,6.063785208687608,4,1.0,4.0,4.0,3,25,1.0,0.6,0.0,1.0,1.0,0,12.312328767123288,52.36718,4.87849,56,1,1,1,0,0,0,44,507,344,230,1,1,1,within a few hours,Centrum-West,Entire rental unit,Entire home/apt,2.9945205479452053,3.0,25.0,25.0
1196088,1,5.187385805840755,4,1.0,2.0,3.0,2,14,1.0,1.0,1.0,1.0,1.0,0,12.312328767123288,52.38827,4.94617,20,1,0,1,0,0,0,33,17,93,11,1,1,1,within an hour,Oud-Noord,Entire rental unit,Entire home/apt,1.9945205479452055,2.0,1125.0,1125.0
1223171,1,5.056245805348308,4,1.0,1.0,4.0,2,1125,0.9,0.94,1.0,1.0,1.0,0,12.29041095890411,52.367088,4.863511,25,1,0,1,0,0,1,27,244,321,214,1,1,1,within a few hours,De Baarsjes - Oud-West,Private room in home,Private room,2.0,2.0,1125.0,1125.0
1225622,1,5.953243334287785,4,2.0,3.0,6.0,4,30,1.0,0.43,0.0,1.0,1.0,0,12.326027397260274,52.35936,4.86001,54,1,1,1,0,1,0,49,245,535,437,1,1,1,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4.008219178082192,4.0,30.0,30.0
1234387,0,5.8888779583328805,6,2.0,5.0,8.0,5,365,0.0,0.17,0.0,1.0,1.0,0,13.356164383561644,52.355133096636784,4.879653035660964,8,1,1,1,0,0,0,21,326,0,0,1,0,0,a few days or more,Zuid,Entire home,Entire home/apt,3.0,3.0,365.0,365.0
1236227,1,6.380122536899765,4,1.5,2.0,2.0,1,365,1.0,1.0,1.0,1.0,1.0,1,12.27945205479452,52.36442,4.88121,64,1,1,1,1,1,1,37,515,127,110,1,1,1,within an hour,Centrum-Oost,Entire rental unit,Entire home/apt,1.1369863013698631,1.0,1125.0,1125.0
1246242,0,5.683579767338681,4,3.5,3.0,3.0,2,20,1.0,0.43,0.0,1.0,1.0,0,12.27945205479452,52.39238,4.92899,38,1,1,1,0,0,1,50,456,265,449,1,1,1,within an hour,Oud-Noord,Entire home,Entire home/apt,2.0,2.0,20.0,20.0
1260229,0,5.54907608489522,2,1.5,1.0,1.0,3,30,1.0,1.0,0.0,1.0,1.0,0,12.26027397260274,52.38481,4.89244,67,1,1,1,1,1,1,37,115,171,767,1,1,1,within an hour,Centrum-West,Boat,Entire home/apt,2.9945205479452053,3.0,30.0,30.0
1262157,0,6.063785208687608,5,1.0,3.0,5.0,2,730,1.0,0.55,0.0,1.0,1.0,0,12.257534246575343,52.35749,4.87699,72,1,1,1,0,1,1,50,494,1000,2379,1,1,1,within a day,Zuid,Entire rental unit,Entire home/apt,1.8575342465753424,2.0,730.0,730.0
1271700,1,6.0112671744041615,4,1.5,2.0,6.0,2,10,1.0,0.58,0.0,1.0,1.0,0,13.197260273972603,52.36062,4.86901,37,1,1,1,0,1,1,45,0,0,328,0,0,1,within a few hours,De Baarsjes - Oud-West,Entire townhouse,Entire home/apt,2.0,2.0,10.0,10.0
1272352,1,4.6913478822291435,2,1.0,1.0,1.0,3,100,1.0,1.0,1.0,1.0,1.0,1,12.24931506849315,52.37537,4.86019,48,1,1,1,1,1,1,35,0,194,473,0,1,1,within an hour,Bos en Lommer,Private room in condo,Private room,2.504109589041096,3.0,1125.0,1125.0
1303321,1,4.465908118654584,2,1.5,1.0,1.0,3,60,0.95,0.89,1.0,1.0,1.0,0,14.967123287671233,52.35433,4.89863,29,1,1,1,0,1,0,17,423,294,381,1,1,1,within a few hours,De Pijp - Rivierenbuurt,Other,Private room,2.9945205479452053,3.0,60.0,60.0
1311373,0,6.2166061010848646,4,1.0,3.0,6.0,4,1125,1.0,0.75,0.0,1.0,1.0,0,12.219178082191782,52.37108,4.87389,25,1,1,1,0,0,1,35,468,0,445,1,0,1,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4.0,4.0,1125.0,1125.0
1331157,0,5.82600010738045,4,1.5,3.0,3.0,2,1125,1.0,0.5,0.0,1.0,1.0,0,12.205479452054794,52.34861,5.00784,30,1,1,1,0,1,0,36,0,219,582,0,1,1,within a day,IJburg - Zeeburgereiland,Entire home,Entire home/apt,2.0,2.0,1125.0,1125.0
1350096,1,4.61512051684126,2,1.5,1.0,1.0,2,29,1.0,0.78,1.0,1.0,1.0,0,12.621917808219179,52.35719,4.92193,39,1,0,0,0,1,1,48,509,646,1688,1,1,1,within an hour,Oud-Oost,Private room in bed and breakfast,Private room,2.0,2.0,29.0,29.0
1350246,1,4.499809670330265,1,1.5,1.0,1.0,2,29,1.0,0.78,1.0,1.0,1.0,0,12.621917808219179,52.35719,4.92193,45,1,0,0,0,1,1,47,502,646,1688,1,1,1,within an hour,Oud-Oost,Private room in bed and breakfast,Private room,2.0,2.0,29.0,29.0
1358042,1,4.23410650459726,2,1.5,1.0,1.0,2,730,1.0,0.99,1.0,1.0,1.0,1,12.183561643835617,52.38251,4.96577,18,1,0,0,0,0,0,22,0,0,264,0,0,1,within an hour,Noord-Oost,Private room in boat,Private room,2.0,2.0,730.0,730.0
1375612,1,4.343805421853684,4,1.5,1.0,4.0,2,1125,0.87,0.91,0.0,1.0,1.0,1,13.142465753424657,52.39508,4.99186,21,1,1,0,0,1,0,28,0,205,334,0,1,1,within an hour,Noord-Oost,Private room in bed and breakfast,Private room,2.0,2.0,1125.0,1125.0
1380019,1,5.517452896464707,2,2.0,1.0,1.0,3,30,1.0,0.89,0.0,1.0,1.0,0,12.169863013698631,52.37057,4.90795,55,1,1,1,0,1,1,34,495,313,433,1,1,1,within a few hours,Centrum-Oost,Entire condo,Entire home/apt,3.0,3.0,30.0,30.0
1397317,0,6.434546518787453,4,1.0,2.0,2.0,3,30,1.0,0.0,0.0,1.0,1.0,0,12.161643835616438,52.35808,4.90687,39,1,1,1,0,1,1,33,207,401,269,1,1,1,within a day,Oud-Oost,Entire home,Entire home/apt,3.0,3.0,1125.0,1125.0
1402541,1,4.700480365792417,2,1.0,1.0,1.0,2,10,1.0,0.98,1.0,1.0,1.0,0,12.158904109589042,52.36462,4.92499,41,1,0,1,0,1,1,50,286,603,1382,1,1,1,within an hour,Oud-Oost,Private room in rental unit,Private room,2.0,2.0,10.0,10.0
1429701,1,5.241747015059643,2,1.0,1.0,1.0,2,14,1.0,0.99,1.0,1.0,1.0,0,13.665753424657535,52.38598,4.89164,48,1,0,0,0,1,0,47,468,283,974,1,1,1,within an hour,Centrum-West,Houseboat,Entire home/apt,2.0,2.0,1125.0,1125.0
1443515,0,5.579729825986222,2,1.0,1.0,1.0,5,30,1.0,0.8,0.0,1.0,1.0,0,12.150684931506849,52.36381,4.93857,16,1,1,1,0,1,0,46,209,0,14,1,0,1,unknown,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,5.0,5.0,30.0,30.0
1447217,1,4.709530201312334,2,1.0,1.0,1.0,3,730,1.0,0.95,1.0,1.0,1.0,1,12.131506849315068,52.37591,4.8479,31,1,1,0,0,1,0,43,541,1000,148,1,1,1,within an hour,Bos en Lommer,Private room in condo,Private room,4.1808219178082195,4.0,1125.0,1125.0
1453066,0,5.278114659230517,2,1.5,2.0,3.0,2,14,1.0,0.8,0.0,1.0,1.0,0,12.128767123287671,52.36218,4.94416,39,1,1,1,0,1,0,30,294,1000,382,1,1,1,unknown,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2.1424657534246574,2.0,14.0,14.0
1454784,0,5.3981627015177525,2,1.5,1.0,1.0,4,30,1.0,0.42,0.0,1.0,1.0,0,12.287671232876713,52.35229,4.89105,25,1,1,1,0,1,0,33,0,685,288,0,1,1,within a day,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.989041095890411,4.0,30.0,30.0
1468473,1,5.2832037287379885,2,1.0,1.0,1.0,3,120,1.0,1.0,0.0,1.0,1.0,1,12.767123287671232,52.3776,4.85,30,1,1,1,0,1,1,28,477,24,321,1,1,1,within an hour,Bos en Lommer,Entire rental unit,Entire home/apt,3.0,3.0,1125.0,1125.0
1482851,1,5.111987788356544,4,1.0,2.0,2.0,2,1125,1.0,1.0,1.0,1.0,1.0,1,12.915068493150685,52.37993,4.86879,73,1,1,1,0,1,1,35,0,72,259,0,1,1,within an hour,Westerpark,Private room in boat,Private room,1.9972602739726026,2.0,1125.0,1125.0
1484348,0,5.3612921657094255,2,1.5,1.0,1.0,5,15,1.0,0.5,0.0,1.0,1.0,0,12.38082191780822,52.34903,4.89508,44,1,1,1,0,1,0,34,103,219,361,1,1,1,within an hour,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,5.0,5.0,15.0,15.0
1505436,0,5.993961427306569,4,2.0,2.0,3.0,7,30,1.0,0.63,0.0,1.0,1.0,0,12.96986301369863,52.36876,4.86759,39,1,1,1,0,1,1,31,229,515,87,1,1,1,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,7.0,7.0,30.0,30.0
1511360,1,5.081404364984463,2,1.0,1.0,1.0,2,30,1.0,0.23,0.0,1.0,1.0,0,12.095890410958905,52.3603,4.86692,53,1,1,1,0,1,1,44,263,187,406,1,1,1,within an hour,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.5397260273972604,2.0,30.0,30.0
1524993,1,5.420534999272286,2,1.0,1.0,1.0,2,4,1.0,0.64,1.0,1.0,1.0,0,12.087671232876712,52.37638,4.88217,26,1,1,1,0,0,0,34,232,95,26,1,1,1,within a day,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,4.0,4.0
1534317,1,4.418840607796598,2,1.0,1.0,1.0,4,30,1.0,1.0,1.0,1.0,1.0,0,13.01917808219178,52.38399,4.83583,43,1,1,1,1,0,1,43,502,458,406,1,1,1,within an hour,Geuzenveld - Slotermeer,Private room in home,Private room,4.0,4.0,1122.0,1125.0
1567891,1,5.093750200806762,2,1.0,1.0,2.0,3,730,0.67,0.5,0.0,1.0,1.0,0,12.758904109589041,52.34813,4.84794,20,1,1,1,0,0,0,30,241,54,11,1,1,1,within a day,Zuid,Entire condo,Entire home/apt,3.0,3.0,730.0,730.0
1568669,0,5.1647859739235145,4,1.0,2.0,2.0,2,31,1.0,0.4,0.0,1.0,1.0,0,12.210958904109589,52.34298,4.92477,52,1,1,1,0,1,1,49,305,130,1907,1,1,1,within an hour,Watergraafsmeer,Entire townhouse,Entire home/apt,3.0,3.0,31.0,31.0
1580186,1,5.966146739123692,3,1.0,2.0,1.0,30,31,1.0,1.0,1.0,1.0,1.0,0,12.052054794520547,52.3798,4.88726,24,1,1,1,0,0,1,34,216,309,290,1,1,1,within an hour,Centrum-West,Boat,Entire home/apt,2.421917808219178,2.0,31.0,31.0
1601408,1,5.940171252720432,4,1.5,2.0,2.0,4,1000,1.0,1.0,1.0,1.0,1.0,0,12.04109589041096,52.3552,4.89161,60,1,1,1,0,1,0,38,314,1000,32,1,1,1,within an hour,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4.0,4.0,1125.0,1125.0
1610986,1,5.6240175061873385,2,1.0,1.0,1.0,2,30,0.0,0.26,0.0,1.0,1.0,0,12.032876712328767,52.3649,4.88613,24,1,1,1,1,0,0,34,176,201,0,1,1,0,a few days or more,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1630438,1,4.718498871295094,2,1.0,1.0,2.0,2,1125,1.0,0.87,0.0,1.0,1.0,0,12.021917808219179,52.34292,4.89445,18,1,0,1,0,0,0,28,364,57,1,1,1,1,within a few hours,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,2.0,2.0,1125.0,1125.0
